Experience ID,Activity Name,Experience Name,Short Description,Category,Destination,Duration (hrs),Price (EUR),Rating,Review Count,Main Features,Monthly Availability
EXP_104229,Attractions & Guided Tours in Valencia,Tour nocturno por la Ciudad de las Artes al amanecer,"Recorre la Ciudad de las Artes iluminado, lejos de las aglomeraciones.",Attractions & Guided Tours,Valencia,4.8,109.43,5.0,219,"['Instant confirmation', 'Mobile ticket', 'Wheelchair accessible']","[0, 0, 0, 0, 193, 150, 181, 163, 153, 127, 0, 118]"
EXP_104230,Excursions & Day Trips in Valencia,Safari fotográfico por Xàtiva para toda la familia,Captura los mejores rincones de Xàtiva con un guía fotógrafo.,Excursions & Day Trips,Valencia,5.1,218.05,4.9,200,"['Instant confirmation', 'Mobile ticket', 'Skip-the-line', 'Free cancellation']","[74, 92, 60, 85, 55, 78, 97, 110, 72, 73, 41, 40]"
EXP_104231,Local Experiences in Malaga,Cata de vinos dulces de Málaga,Degustación comentada de vinos dulces de Málaga en un local con encanto.,Local Experiences,Malaga,5.7,141.75,3.5,346,"['Wheelchair accessible', 'Skip-the-line', 'Mobile ticket', 'Free cancellation']","[49, 78, 76, 55, 130, 93, 166, 96, 119, 39, 49, 31]"
EXP_104232,Excursions & Day Trips in Madrid,Paseo en barco por Aranjuez,Navegación tranquila con vistas a Aranjuez.,Excursions & Day Trips,Madrid,1.3,58.2,3.8,1224,"['Wheelchair accessible', 'Free cancellation', 'Instant confirmation', 'Mobile ticket']","[57, 99, 82, 86, 79, 104, 64, 94, 122, 126, 97, 63]"
EXP_104233,Tickets and Events in Barcelona,Entrada sin colas a la Casa Batlló,"Acceso prioritario a la Casa Batlló, sin esperas.",Tickets and Events,Barcelona,2.8,83.18,4.0,593,"['Instant confirmation', 'Skip-the-line', 'Mobile ticket', 'Free cancellation']","[71, 70, 101, 87, 87, 144, 90, 80, 80, 105, 73, 74]"
EXP_104234,Transfers in Tenerife,Traslado al puerto de cruceros en minivan,"Llega a tu crucero sin estrés, en minivan. Tenerife.",Transfers,Tenerife,3.9,33.73,3.6,1257,"['Mobile ticket', 'Free cancellation', 'Wheelchair accessible', 'Skip-the-line']","[88, 43, 55, 60, 65, 48, 53, 66, 85, 36, 31, 100]"
EXP_104235,Local Experiences in Tenerife,Ruta de tapas por Puerto de la Cruz en grupo reducido,Recorrido gastronómico por los bares clásicos de Puerto de la Cruz.,Local Experiences,Tenerife,5.7,138.96,4.2,1257,"['Wheelchair accessible', 'Mobile ticket']","[69, 80, 59, 71, 70, 109, 98, 62, 45, 85, 64, 65]"
EXP_104236,Attractions & Guided Tours in Palma de Mallorca,Tour de leyendas y misterios por el Castillo de Bellver con degustación incluida,Historias sorprendentes en torno a el Castillo de Bellver al caer la tarde.,Attractions & Guided Tours,Palma de Mallorca,5.4,208.64,4.1,1458,"['Free cancellation', 'Wheelchair accessible', 'Skip-the-line']","[53, 30, 54, 88, 68, 147, 90, 106, 75, 32, 34, 38]"
EXP_104237,Tickets and Events in Valencia,Entrada a la Ciudad de las Artes con guía local,Acceso general a la Ciudad de las Artes con horario a tu elección.,Tickets and Events,Valencia,5.5,238.86,4.8,1118,"['Instant confirmation', 'Mobile ticket']","[0, 0, 0, 171, 139, 160, 174, 142, 220, 0, 0, 150]"
EXP_104238,Tickets and Events in Barcelona,Entrada combinada: la Casa Batlló con recogida en el hotel,Ticket combinado que incluye la Casa Batlló y museos asociados.,Tickets and Events,Barcelona,4.0,164.73,3.8,958,"['Free cancellation', 'Mobile ticket', 'Wheelchair accessible', 'Instant confirmation']","[60, 66, 82, 70, 51, 79, 131, 95, 80, 85, 59, 59]"
EXP_104239,Local Experiences in Palma de Mallorca,Ruta de tapas por Santa Catalina con recogida en el hotel,Recorrido gastronómico por los bares clásicos de Santa Catalina.,Local Experiences,Palma de Mallorca,4.9,245.52,4.3,513,"['Wheelchair accessible', 'Instant confirmation', 'Mobile ticket']","[29, 44, 46, 65, 110, 102, 136, 127, 85, 53, 22, 19]"
EXP_104240,Excursions & Day Trips in Barcelona,Excursión al atardecer a la Costa Brava con recogida en el hotel,Vive la puesta de sol en la Costa Brava en grupo reducido.,Excursions & Day Trips,Barcelona,7.5,107.76,5.0,328,"['Free cancellation', 'Mobile ticket', 'Skip-the-line']","[67, 73, 58, 92, 98, 123, 177, 109, 73, 87, 43, 91]"
EXP_104241,Transfers in Seville,Traslado al puerto de cruceros con silla infantil incluida con seguimiento de vuelo,"Llega a tu crucero sin estrés, con silla infantil incluida. Seville.",Transfers,Seville,5.1,20.14,4.4,319,"['Wheelchair accessible', 'Skip-the-line']","[52, 89, 94, 92, 81, 97, 66, 60, 139, 88, 83, 44]"
EXP_104242,Local Experiences in Valencia,Experiencia gastronómica: arroces tradicionales con degustación incluida,Menú degustación en torno a arroces tradicionales con maridaje.,Local Experiences,Valencia,2.9,17.8,4.7,628,"['Mobile ticket', 'Instant confirmation', 'Free cancellation']","[42, 76, 77, 129, 65, 98, 87, 105, 87, 61, 39, 44]"
EXP_104243,Local Experiences in Barcelona,Taller de cocina catalana,Aprende a preparar cocina catalana con un cocinero local.,Local Experiences,Barcelona,2.9,201.17,3.9,1245,"['Mobile ticket', 'Instant confirmation']","[50, 78, 41, 78, 124, 128, 72, 116, 70, 73, 79, 48]"
EXP_104244,Local Experiences in Gran Canaria,Ruta de tapas por Vegueta al amanecer,Recorrido gastronómico por los bares clásicos de Vegueta.,Local Experiences,Gran Canaria,2.4,243.74,4.0,661,"['Wheelchair accessible', 'Mobile ticket', 'Free cancellation', 'Skip-the-line']","[98, 63, 64, 64, 59, 60, 47, 44, 46, 56, 35, 59]"
EXP_104245,Tickets and Events in Gran Canaria,Concierto en Las Canteras para toda la familia,Música en directo en una sala emblemática de Las Canteras.,Tickets and Events,Gran Canaria,5.2,156.4,4.3,655,"['Mobile ticket', 'Skip-the-line']","[98, 77, 80, 72, 76, 85, 156, 83, 60, 44, 49, 60]"
EXP_104246,Transfers in Gran Canaria,Traslado nocturno en taxi oficial con espera incluida,"Servicio disponible en horario nocturno, en taxi oficial. Gran Canaria.",Transfers,Gran Canaria,7.4,171.87,4.1,986,"['Mobile ticket', 'Skip-the-line']","[141, 93, 111, 72, 93, 107, 87, 113, 77, 65, 98, 100]"
EXP_104247,Excursions & Day Trips in Tenerife,Paseo en barco por Los Gigantes con recogida en el hotel,Navegación tranquila con vistas a Los Gigantes.,Excursions & Day Trips,Tenerife,7.0,53.46,4.3,1044,"['Wheelchair accessible', 'Skip-the-line', 'Instant confirmation', 'Mobile ticket']","[119, 112, 79, 70, 64, 76, 77, 87, 58, 55, 55, 83]"
EXP_104248,Tickets and Events in Palma de Mallorca,Entrada a el Castillo de Bellver para toda la familia,Acceso general a el Castillo de Bellver con horario a tu elección.,Tickets and Events,Palma de Mallorca,7.7,160.1,4.7,666,"['Wheelchair accessible', 'Free cancellation']","[53, 54, 88, 132, 95, 94, 166, 124, 101, 103, 47, 49]"
EXP_104249,Transfers in Tenerife,Chófer por horas con silla infantil incluida con seguimiento de vuelo,"Vehículo con conductor a tu disposición, con silla infantil incluida. Tenerife.",Transfers,Tenerife,5.6,211.45,4.9,1200,"['Wheelchair accessible', 'Skip-the-line']","[84, 162, 67, 79, 55, 67, 63, 85, 58, 69, 49, 52]"
EXP_104250,Tickets and Events in Madrid,Entrada sin colas a el Palacio Real con guía local,"Acceso prioritario a el Palacio Real, sin esperas.",Tickets and Events,Madrid,2.9,50.72,4.2,910,"['Skip-the-line', 'Wheelchair accessible', 'Mobile ticket']","[33, 59, 47, 99, 52, 74, 66, 44, 47, 54, 68, 89]"
EXP_104251,Tickets and Events in Palma de Mallorca,Entrada sin colas a el casco antiguo edición premium,"Acceso prioritario a el casco antiguo, sin esperas.",Tickets and Events,Palma de Mallorca,5.9,64.53,3.5,639,"['Free cancellation', 'Mobile ticket', 'Instant confirmation']","[42, 67, 70, 91, 179, 110, 96, 142, 127, 78, 47, 50]"
EXP_104252,Attractions & Guided Tours in Tenerife,Recorrido histórico por Santa Cruz con guía local,Viaja al pasado de Santa Cruz de la mano de un historiador.,Attractions & Guided Tours,Tenerife,3.4,242.53,4.5,975,"['Instant confirmation', 'Skip-the-line', 'Mobile ticket', 'Wheelchair accessible']","[81, 113, 91, 128, 93, 84, 90, 61, 84, 84, 87, 87]"
EXP_104253,Excursions & Day Trips in Tenerife,Senderismo por el Teide en grupo reducido,Caminata de dificultad moderada por los senderos de el Teide.,Excursions & Day Trips,Tenerife,3.8,56.22,4.0,672,"['Free cancellation', 'Skip-the-line', 'Wheelchair accessible', 'Mobile ticket']","[139, 78, 65, 46, 58, 51, 55, 74, 87, 86, 47, 72]"
EXP_104254,Excursions & Day Trips in Madrid,Excursión a Aranjuez en grupo reducido,Escapada de un día a Aranjuez con transporte de ida y vuelta.,Excursions & Day Trips,Madrid,2.2,35.51,4.9,484,"['Free cancellation', 'Skip-the-line', 'Wheelchair accessible']","[89, 97, 130, 71, 79, 73, 80, 34, 88, 58, 78, 127]"
EXP_104255,Attractions & Guided Tours in Madrid,Tour nocturno por el Reina Sofía edición premium,"Recorre el Reina Sofía iluminado, lejos de las aglomeraciones.",Attractions & Guided Tours,Madrid,8.0,49.39,3.6,404,"['Free cancellation', 'Skip-the-line', 'Mobile ticket']","[119, 72, 90, 85, 150, 57, 80, 71, 78, 156, 63, 68]"
EXP_104256,Attractions & Guided Tours in Barcelona,Tour privado por el Barrio Gótico al amanecer,Visita exclusiva a el Barrio Gótico adaptada a tu ritmo.,Attractions & Guided Tours,Barcelona,3.3,120.8,3.8,490,"['Free cancellation', 'Skip-the-line']","[80, 55, 61, 59, 74, 69, 66, 53, 72, 54, 47, 59]"
EXP_104257,Attractions & Guided Tours in Tenerife,Recorrido histórico por La Laguna con degustación incluida,Viaja al pasado de La Laguna de la mano de un historiador.,Attractions & Guided Tours,Tenerife,3.1,58.21,4.7,498,"['Mobile ticket', 'Skip-the-line', 'Wheelchair accessible', 'Instant confirmation']","[72, 71, 109, 72, 54, 48, 66, 87, 54, 63, 53, 59]"
EXP_104258,Transfers in Barcelona,Chófer por horas con silla infantil incluida con asistencia a la llegada,"Vehículo con conductor a tu disposición, con silla infantil incluida. Barcelona.",Transfers,Barcelona,6.0,162.39,4.1,664,"['Instant confirmation', 'Skip-the-line', 'Mobile ticket']","[38, 58, 65, 99, 77, 65, 116, 82, 74, 61, 52, 38]"
EXP_104259,Transfers in Madrid,Traslado privado aeropuerto-hotel en autobús lanzadera con asistencia a la llegada,"Conductor esperándote a la llegada, trayecto directo en autobús lanzadera. Madrid.",Transfers,Madrid,7.4,242.69,3.8,595,"['Free cancellation', 'Mobile ticket', 'Wheelchair accessible']","[138, 138, 164, 211, 209, 168, 0, 0, 0, 203, 0, 0]"
EXP_104260,Transfers in Tenerife,Traslado compartido aeropuerto-ciudad en taxi oficial con asistencia a la llegada,"Opción económica con paradas limitadas, en taxi oficial. Tenerife.",Transfers,Tenerife,2.6,136.15,3.6,1270,"['Mobile ticket', 'Wheelchair accessible']","[80, 116, 84, 71, 71, 74, 76, 112, 95, 73, 57, 81]"
EXP_104261,Excursions & Day Trips in Madrid,Ruta en bicicleta por Toledo con guía local,Pedalea por Toledo con bicicleta y casco incluidos.,Excursions & Day Trips,Madrid,4.1,149.63,4.3,323,"['Skip-the-line', 'Wheelchair accessible', 'Mobile ticket']","[60, 104, 111, 97, 63, 66, 60, 47, 74, 83, 77, 90]"
EXP_104262,Attractions & Guided Tours in Gran Canaria,Free tour por el Puerto de Las Palmas con recogida en el hotel,Paseo introductorio por el Puerto de Las Palmas con anécdotas e historia.,Attractions & Guided Tours,Gran Canaria,3.3,140.19,4.9,926,"['Skip-the-line', 'Instant confirmation', 'Mobile ticket']","[178, 147, 0, 148, 0, 0, 0, 137, 163, 137, 198, 0]"
EXP_104263,Transfers in Madrid,Traslado nocturno en sedán premium con asistencia a la llegada,"Servicio disponible en horario nocturno, en sedán premium. Madrid.",Transfers,Madrid,2.4,167.16,3.6,322,"['Skip-the-line', 'Instant confirmation', 'Wheelchair accessible', 'Free cancellation']","[88, 59, 67, 82, 97, 88, 77, 53, 113, 82, 30, 62]"
EXP_104264,Attractions & Guided Tours in Valencia,Tour privado por la Catedral al amanecer,Visita exclusiva a la Catedral adaptada a tu ritmo.,Attractions & Guided Tours,Valencia,1.5,142.44,3.7,581,"['Instant confirmation', 'Mobile ticket']","[79, 87, 120, 116, 93, 168, 92, 84, 78, 101, 79, 60]"
EXP_104265,Attractions & Guided Tours in Barcelona,Free tour por el Palau de la Música con degustación incluida,Paseo introductorio por el Palau de la Música con anécdotas e historia.,Attractions & Guided Tours,Barcelona,1.2,51.16,4.3,872,"['Skip-the-line', 'Mobile ticket', 'Wheelchair accessible']","[53, 65, 56, 96, 125, 83, 99, 88, 113, 116, 55, 57]"
EXP_104266,Excursions & Day Trips in Barcelona,Excursión al atardecer a el Penedès edición premium,Vive la puesta de sol en el Penedès en grupo reducido.,Excursions & Day Trips,Barcelona,5.9,58.59,4.5,1395,"['Mobile ticket', 'Instant confirmation', 'Wheelchair accessible']","[73, 70, 61, 54, 82, 108, 95, 74, 77, 117, 43, 49]"
EXP_104267,Tickets and Events in Valencia,Entrada a el barrio del Carmen en grupo reducido,Acceso general a el barrio del Carmen con horario a tu elección.,Tickets and Events,Valencia,2.3,157.23,4.1,1447,"['Instant confirmation', 'Skip-the-line']","[54, 107, 49, 61, 77, 82, 112, 103, 60, 69, 51, 48]"
EXP_104268,Tickets and Events in Barcelona,Noche de música en vivo en Gràcia con recogida en el hotel,Sesión íntima de artistas locales en Gràcia.,Tickets and Events,Barcelona,5.6,248.81,4.9,1036,"['Free cancellation', 'Wheelchair accessible', 'Skip-the-line']","[80, 69, 107, 86, 103, 42, 88, 91, 89, 104, 71, 43]"
EXP_104269,Local Experiences in Seville,Taller de jamón ibérico en grupo reducido,Aprende a preparar jamón ibérico con un cocinero local.,Local Experiences,Seville,1.0,222.51,3.6,1039,"['Mobile ticket', 'Skip-the-line']","[65, 79, 65, 75, 90, 55, 60, 52, 42, 74, 50, 57]"
EXP_104270,Transfers in Palma de Mallorca,Traslado de ida y vuelta al aeropuerto con silla infantil incluida con espera incluida,"Ambos trayectos cubiertos, con silla infantil incluida. Palma de Mallorca.",Transfers,Palma de Mallorca,7.7,77.64,4.1,267,"['Wheelchair accessible', 'Mobile ticket', 'Instant confirmation']","[47, 40, 70, 101, 124, 169, 113, 129, 62, 99, 41, 32]"
EXP_104271,Excursions & Day Trips in Seville,Excursión al atardecer a Itálica al amanecer,Vive la puesta de sol en Itálica en grupo reducido.,Excursions & Day Trips,Seville,1.6,36.95,4.6,979,"['Skip-the-line', 'Wheelchair accessible', 'Mobile ticket', 'Instant confirmation']","[58, 79, 111, 88, 92, 64, 26, 43, 91, 111, 81, 37]"
EXP_104272,Transfers in Barcelona,Traslado privado aeropuerto-hotel en monovolumen para grupos,"Conductor esperándote a la llegada, trayecto directo en monovolumen para grupos. Barcelona.",Transfers,Barcelona,7.6,156.58,4.6,450,"['Instant confirmation', 'Free cancellation', 'Skip-the-line', 'Wheelchair accessible']","[70, 75, 74, 44, 70, 85, 81, 47, 70, 52, 62, 57]"
EXP_104273,Attractions & Guided Tours in Valencia,Tour de leyendas y misterios por la Lonja de la Seda,Historias sorprendentes en torno a la Lonja de la Seda al caer la tarde.,Attractions & Guided Tours,Valencia,6.3,73.08,3.6,1271,"['Free cancellation', 'Mobile ticket', 'Instant confirmation']","[75, 65, 79, 80, 105, 77, 80, 114, 96, 78, 82, 95]"
EXP_104274,Local Experiences in Barcelona,Velada tradicional en la Barceloneta al amanecer,Noche de música y cultura local en la Barceloneta.,Local Experiences,Barcelona,1.0,94.16,3.9,1299,"['Mobile ticket', 'Instant confirmation']","[89, 58, 100, 92, 85, 84, 113, 121, 130, 94, 74, 57]"
EXP_104275,Local Experiences in Valencia,Clase de cocina: arroces tradicionales,"Sesión práctica para dominar arroces tradicionales, con receta incluida.",Local Experiences,Valencia,1.4,53.09,3.7,1000,"['Wheelchair accessible', 'Free cancellation', 'Instant confirmation']","[67, 48, 89, 91, 136, 89, 135, 82, 119, 96, 68, 53]"
EXP_104276,Local Experiences in Madrid,Ruta de tapas por La Latina,Recorrido gastronómico por los bares clásicos de La Latina.,Local Experiences,Madrid,7.4,43.66,4.3,842,"['Free cancellation', 'Instant confirmation']","[53, 53, 47, 72, 62, 65, 54, 37, 83, 64, 68, 40]"
EXP_104277,Transfers in Seville,Traslado al puerto de cruceros en monovolumen para grupos con asistencia a la llegada,"Llega a tu crucero sin estrés, en monovolumen para grupos. Seville.",Transfers,Seville,5.2,140.44,3.6,1349,"['Mobile ticket', 'Instant confirmation', 'Skip-the-line', 'Wheelchair accessible']","[37, 45, 62, 61, 80, 55, 30, 81, 55, 77, 40, 45]"
EXP_104278,Transfers in Gran Canaria,Traslado privado aeropuerto-hotel en monovolumen para grupos,"Conductor esperándote a la llegada, trayecto directo en monovolumen para grupos. Gran Canaria.",Transfers,Gran Canaria,3.2,22.3,4.1,489,"['Skip-the-line', 'Wheelchair accessible']","[149, 70, 153, 70, 75, 74, 83, 88, 63, 106, 87, 86]"
EXP_104279,Attractions & Guided Tours in Valencia,Free tour por la Ciudad de las Artes con recogida en el hotel,Paseo introductorio por la Ciudad de las Artes con anécdotas e historia.,Attractions & Guided Tours,Valencia,2.3,144.79,4.5,138,"['Instant confirmation', 'Mobile ticket']","[92, 120, 57, 133, 91, 68, 116, 95, 106, 78, 66, 55]"
EXP_104280,Transfers in Madrid,Traslado privado aeropuerto-hotel en monovolumen para grupos con seguimiento de vuelo,"Conductor esperándote a la llegada, trayecto directo en monovolumen para grupos. Madrid.",Transfers,Madrid,4.7,114.22,4.1,119,"['Wheelchair accessible', 'Mobile ticket', 'Skip-the-line', 'Instant confirmation']","[59, 95, 71, 96, 130, 77, 84, 66, 78, 57, 74, 70]"
EXP_104281,Tickets and Events in Seville,Espectáculo tradicional en la Alameda con guía local,Función de música y danza tradicional en la Alameda.,Tickets and Events,Seville,6.9,62.65,4.6,1117,"['Wheelchair accessible', 'Free cancellation', 'Mobile ticket', 'Instant confirmation']","[80, 65, 80, 201, 120, 68, 73, 91, 132, 111, 161, 150]"
EXP_104282,Transfers in Barcelona,Traslado de ida y vuelta al aeropuerto en sedán premium con asistencia a la llegada,"Ambos trayectos cubiertos, en sedán premium. Barcelona.",Transfers,Barcelona,6.3,110.61,3.9,1490,"['Mobile ticket', 'Free cancellation', 'Skip-the-line', 'Wheelchair accessible']","[79, 70, 97, 69, 134, 113, 84, 91, 114, 56, 56, 59]"
EXP_104283,Excursions & Day Trips in Gran Canaria,Safari fotográfico por el barranco de Guayadeque edición premium,Captura los mejores rincones de el barranco de Guayadeque con un guía fotógrafo.,Excursions & Day Trips,Gran Canaria,4.3,32.37,3.6,670,"['Wheelchair accessible', 'Free cancellation', 'Skip-the-line']","[151, 152, 104, 36, 57, 189, 94, 51, 142, 58, 89, 62]"
EXP_104284,Transfers in Palma de Mallorca,Chófer por horas en autobús lanzadera con espera incluida,"Vehículo con conductor a tu disposición, en autobús lanzadera. Palma de Mallorca.",Transfers,Palma de Mallorca,1.8,54.91,4.3,427,"['Instant confirmation', 'Mobile ticket']","[66, 32, 52, 104, 87, 135, 162, 127, 74, 54, 32, 34]"
